id,identity_to_query
UniRef90_A0ABW4QK50/3-313,0.158
UniRef90_UPI001C835C0D/2-313,0.174
UniRef90_A0A2D6LZU7/2-313,0.168
UniRef90_A0A1G6HLH6/6-318,0.155
UniRef90_UPI003A865BAB/3-314,0.179
UniRef90_A0A1V2A9J9/4-314,0.181
UniRef90_A0ABV8X5F3/3-313,0.163
UniRef90_K1KT77/4-314,0.168
UniRef90_UPI000B440173/3-312,0.168
UniRef90_UPI0030D4C8CB/4-314,0.155
UniRef90_A0A9X3WE08/5-316,0.155
UniRef90_A0A088RL21/1080-1508,0.176
UniRef90_A0AA39NEK5/21-439,0.197
UniRef90_A0A7J4TLB6/2-312,0.166
UniRef90_A0A3B1DEG1/2-314,0.166
UniRef90_A0A0F7KGX2/4-317,0.171
UniRef90_A0A164U3S9/23-406,0.187
UniRef90_A0A0A1MEY8/3-314,0.161
UniRef90_A0ABT3DDZ7/4-316,0.145
UniRef90_A0A7V5NYI8/2-313,0.176
UniRef90_A0ABW3L1A0/5-316,0.155
UniRef90_A0A1G2PVJ2/3-319,0.171
UniRef90_UPI000824527A/5-316,0.145
UniRef90_A0A345PI03/5-316,0.155
UniRef90_A0A6H1WR17/2-313,0.179
UniRef90_UPI00195775DF/3-314,0.148
UniRef90_A0ABV6YWP5/4-316,0.158
UniRef90_E8T2D5/2-313,0.179
UniRef90_A0A7C3MNP0/2-318,0.145
UniRef90_A0ABV3Q014/3-314,0.163
UniRef90_A0A937XCP4/2-316,0.179
UniRef90_UPI0012E7AE88/6-317,0.155
UniRef90_A0A4S8MJM6/4-399,0.158
UniRef90_UPI003D33590E/5-316,0.158
UniRef90_UPI003466CFE0/4-325,0.174
UniRef90_A0ABV7Y8E5/4-316,0.155
UniRef90_A0ABN0ZRD7/3-314,0.153
UniRef90_A0A5R9FE65/3-314,0.163
UniRef90_A0A084GX66/4-316,0.161
UniRef90_A0ABT1PPP1/3-316,0.155
UniRef90_A0A845FCR3/5-316,0.166
UniRef90_A0A8J3B358/2-314,0.168
UniRef90_UPI0032501420/5-316,0.150
UniRef90_W5NDT9/250-480,0.236
UniRef90_UPI002FC7DA33/3-313,0.158
UniRef90_A0A345E2F5/2-319,0.174
UniRef90_UPI00047A7854/3-316,0.166
UniRef90_A0A1H9J942/3-314,0.148
UniRef90_UPI001BAEF739/3-313,0.181
UniRef90_UPI003CE53535/2-319,0.155
UniRef90_UPI003C73F207/3-326,0.189
UniRef90_A0ABU1U2M1/3-314,0.150
UniRef90_UPI0030EF1063/4-317,0.150
UniRef90_A0A1S2M4S8/3-315,0.171
UniRef90_A0A518AKB0/3-318,0.171
UniRef90_A0A8J7YKG7/3-316,0.174
UniRef90_A0A024P6V3/5-316,0.153
UniRef90_UPI0035F310D9/10-330,0.153
UniRef90_UPI00315A42A8/3-313,0.176
UniRef90_A0ABY1N8F5/2-312,0.179
UniRef90_A0ABV7N5X9/3-313,0.166
UniRef90_A0A7C2V4D4/3-319,0.202
UniRef90_A0A3N9UKZ2/3-313,0.161
UniRef90_A0A1H3VKG3/4-316,0.158
UniRef90_A0A8H7Q093/19-256,0.158
UniRef90_A0A3N5BD64/3-314,0.158
UniRef90_A0A7L2JG81/60-268,0.456
UniRef90_A0A974NKU5/5-316,0.155
UniRef90_UPI003B999714/3-314,0.155
UniRef90_A0ABW1YT08/4-318,0.153
UniRef90_A0A0A6Y3X5/5-316,0.161
UniRef90_UPI00315B3D4C/3-313,0.163
UniRef90_UPI0003C9C9A7/2-312,0.171
UniRef90_A0A517SQ93/3-317,0.145
UniRef90_A0A1G6NVU7/5-315,0.189
UniRef90_A0ABV8GSP7/5-316,0.171
UniRef90_A0A917LIU7/3-311,0.150
UniRef90_UPI001AEB9397/2-312,0.189
UniRef90_A0A9E5JZ73/4-316,0.176
UniRef90_A7Z7E8/2-314,0.171
UniRef90_A0A518C0V7/3-336,0.179
UniRef90_O67416/3-320,0.174
UniRef90_A0A553NJN7/139-364,0.264
UniRef90_A0A9P5Z8C9/26-449,0.187
UniRef90_UPI002474A0B0/5-318,0.163
UniRef90_A0A1I3GZ00/2-315,0.174
UniRef90_A0ABX5TM25/4-315,0.179
UniRef90_UPI001CFB3AB6/5-318,0.153
UniRef90_UPI0022A96245/4-314,0.176
UniRef90_UPI001644B975/5-316,0.153
UniRef90_UPI0013D670A0/4-316,0.150
UniRef90_A0A2M7M4A1/2-311,0.184
UniRef90_A0A7C4CA83/14-332,0.155
UniRef90_A0A7D5KQ89/3-327,0.179
UniRef90_A0ABY8U1S5/397-725,0.166
UniRef90_A0A511W6Z9/3-314,0.158
UniRef90_A0A9P6ZEY6/24-427,0.197
UniRef90_UPI0009884656/3-313,0.174
UniRef90_UPI0025E545EB/9-320,0.179
UniRef90_A0AA95MJX4/5-316,0.168
UniRef90_UPI00190B339F/4-316,0.174
UniRef90_A0A5J5IEJ5/4-321,0.158
UniRef90_UPI00058229B1/3-313,0.176
UniRef90_A0A1I5L2R4/8-321,0.150
UniRef90_A0ABZ2CKM4/3-314,0.155
UniRef90_UPI00215F6E04/23-426,0.179
UniRef90_UPI00036B1E3E/3-314,0.161
UniRef90_UPI0025E7AC54/3-326,0.187
UniRef90_A0A2I0QY20/3-314,0.145
UniRef90_A0A7C5X373/3-319,0.181
UniRef90_UPI003B0298A9/3-331,0.171
UniRef90_A0A9D1PLQ5/4-316,0.153
UniRef90_A0AB39HH74/3-314,0.153
UniRef90_A0A5B8VD43/11-329,0.155
UniRef90_A0ABT4X4C8/2-314,0.161
UniRef90_A0A556PPV5/3-314,0.140
UniRef90_A0A409YBU6/29-418,0.179
UniRef90_UPI00036031CB/4-316,0.148
UniRef90_A0ABW0TPL5/3-312,0.174
UniRef90_A0A497XNP0/2-319,0.163
UniRef90_A0A0H1R0Y5/8-320,0.187
UniRef90_A0ABT9WMM4/24-337,0.145
UniRef90_A0ABP1G3W8/542-898,0.197
UniRef90_A0A517SHY0/2-314,0.163
UniRef90_UPI001FAF1200/3-315,0.158
UniRef90_A0A2X4WBQ3/5-316,0.155
UniRef90_UPI00261FF353/4-317,0.140
UniRef90_UPI0004172234/3-314,0.145
UniRef90_A0A9D1CFX1/3-321,0.189
UniRef90_A0A6C0LGG4/400-756,0.176
UniRef90_A0A2P8HCS8/4-315,0.155
UniRef90_UPI001FB2FD35/3-315,0.171
UniRef90_A0A1I3L720/2-316,0.158
UniRef90_UPI0018FF7B49/3-313,0.158
UniRef90_A0A9E8RWL4/5-316,0.161
UniRef90_Q8EPI0/5-316,0.150
UniRef90_A0A0H2RSB5/37-457,0.194
UniRef90_A0ABW4HTM0/5-316,0.171
UniRef90_L0JZ75/3-327,0.176
UniRef90_A0A481ZEK3/4-279,0.184
UniRef90_A0A370GYD0/4-316,0.174
UniRef90_UPI00078E94AF/4-318,0.142
UniRef90_A0ABM8YI79/3-314,0.158
UniRef90_A0A6G7PUD5/2-313,0.179
UniRef90_UPI002B4B737A/5-321,0.166
UniRef90_A0A2M7YDX2/2-311,0.184
UniRef90_A0A7T9DJ71/3-318,0.166
UniRef90_UPI001CD67A66/5-316,0.150
UniRef90_A0A1H9SZV3/12-327,0.166
UniRef90_A0A9X4AMX5/5-316,0.161
UniRef90_A0A2H0WNR9/2-321,0.181
UniRef90_A0A0C2VP91/3-314,0.163
UniRef90_UPI001B1405A1/3-314,0.148
UniRef90_A0A851EN15/139-341,0.466
UniRef90_A0A7C4QMT6/2-315,0.163
UniRef90_A0A2J0KYG9/5-315,0.171
UniRef90_UPI0025E62833/8-320,0.171
UniRef90_UPI001F0B1712/4-316,0.155
UniRef90_A0ABW3NIT6/3-314,0.155
UniRef90_UPI00359E0784/6-318,0.155
UniRef90_A0AAW4PIH0/2-324,0.171
UniRef90_A0A5J4JMI6/6-316,0.171
UniRef90_A0A6V7RIF2/6-317,0.161
UniRef90_A0A511V2B5/4-316,0.161
UniRef90_UPI000423F8BE/5-316,0.150
UniRef90_A0A226NJ05/107-318,0.497
UniRef90_A0A9Q2HEZ7/3-312,0.179
UniRef90_A0A7V3ZYU8/3-317,0.174
UniRef90_A0AA88XWV7/99-383,0.199
UniRef90_A0A4R3LA29/2-315,0.171
UniRef90_I3IL82/2-313,0.153
UniRef90_A0A268S338/4-315,0.176
UniRef90_UPI0020C54D1A/2-320,0.166
UniRef90_UPI003D13237A/3-337,0.189
UniRef90_A0A4Q0VQL5/4-316,0.171
UniRef90_A0A6I4WF10/4-316,0.148
UniRef90_UPI00109218E9/2-324,0.176
UniRef90_A0A5C3QLW2/8-399,0.171
UniRef90_A0ABW0UA56/3-312,0.163
UniRef90_A0A8J3VGG4/3-315,0.153
UniRef90_UPI002BCDE9D5/18-340,0.153
UniRef90_A0A852F8Y3/129-335,0.466
UniRef90_A0A2H0YMC7/2-315,0.163
UniRef90_A0A7N2L8Y8/250-476,0.150
UniRef90_A0A517YNK9/2-320,0.148
UniRef90_A0A165YKL8/4-318,0.166
UniRef90_A0ABU5CC52/4-316,0.155
UniRef90_A0A2M7B678/2-318,0.161
UniRef90_UPI0034A248C4/4-316,0.166
UniRef90_A0A2V3IZS7/190-573,0.199
UniRef90_A0A4V2SNR9/3-314,0.148
UniRef90_A0A1F4XL84/3-318,0.158
UniRef90_A0A7X2LZC3/4-316,0.153
UniRef90_A0A1W1CUL4/5-316,0.179
UniRef90_A0A9X1MJM6/2-319,0.168
UniRef90_A0A5B9MQC6/3-317,0.142
UniRef90_A0ABU9XBI6/5-316,0.161
UniRef90_A0A5B8ZBK1/5-316,0.166
UniRef90_A0A1G2EY88/2-315,0.176
UniRef90_A0ABT1FD14/27-338,0.163
UniRef90_A0A257LW10/2-312,0.171
UniRef90_A0ABS9KHK9/2-323,0.174
UniRef90_UPI0030C2ECB8/6-321,0.161
UniRef90_UPI002DBA9156/3-321,0.166
UniRef90_A0A285CWL8/3-314,0.158
UniRef90_A0A3D8PJM3/5-316,0.142
UniRef90_UPI00372681CF/3-316,0.194
UniRef90_A0ABN3ZF81/2-314,0.166
UniRef90_UPI003CE71994/4-316,0.171
UniRef90_UPI00195BD063/2-324,0.168
UniRef90_A0A5C6B0A4/3-215,0.093
UniRef90_A0A1V4QGB9/2-314,0.194
UniRef90_UPI00397D1656/4-316,0.168
UniRef90_A0ABD5QFP1/5-329,0.176
UniRef90_UPI00078B4FA7/2-315,0.166
UniRef90_A0A5C6VXF2/4-316,0.148
UniRef90_A0ABT9YY61/4-316,0.148
UniRef90_UPI0016615D0E/3-314,0.155
UniRef90_A0A836HPF7/1046-1471,0.184
UniRef90_A0A8J3EMQ2/3-313,0.168
UniRef90_UPI003D2F0390/3-324,0.179
UniRef90_A0ABU2LPC9/3-318,0.155
UniRef90_A0A660HR94/3-326,0.181
UniRef90_A0ABW4SCY9/3-313,0.176
UniRef90_A0ABQ5SGQ7/243-698,0.187
UniRef90_UPI00336BC536/4-316,0.187
UniRef90_A0A398B028/4-316,0.161
UniRef90_A0A640K9Z4/1027-1458,0.174
UniRef90_UPI002CEB7822/9-320,0.171
UniRef90_UPI0020C0C302/8-320,0.163
UniRef90_A0A098ELJ2/3-313,0.163
UniRef90_UPI0004417926/14-362,0.176
UniRef90_A0A5K7XJI4/2-321,0.155
UniRef90_A0AA41W9R0/12-329,0.174
UniRef90_A0A1G8VGB8/6-317,0.166
UniRef90_A0A4R6KAR0/22-336,0.155
UniRef90_Q1Q353/2-313,0.163
UniRef90_A0A518CHH6/3-314,0.176
UniRef90_A0A4Z0H4U0/5-316,0.155
UniRef90_A0A3M7TYG5/3-316,0.168
UniRef90_A0A2H0ALM8/2-332,0.168
UniRef90_A0A7C3UYN5/2-217,0.106
UniRef90_A0A132MWA1/3-316,0.150
UniRef90_UPI00257311BB/2-312,0.184
UniRef90_A0A7V4WKM3/2-315,0.142
UniRef90_UPI00031BC7F6/3-313,0.189
UniRef90_N4WVE3/5-316,0.150
UniRef90_A0A1F8DXX4/2-320,0.163
UniRef90_UPI001CFB559E/3-327,0.176
UniRef90_UPI00315C8C6B/118-466,0.194
UniRef90_A0A2P6TWG6/297-706,0.199
UniRef90_A0A5B9QUL2/2-317,0.158
UniRef90_UPI000B501537/2-314,0.174
UniRef90_UPI00037F3A67/8-328,0.163
UniRef90_UPI003260BDBE/3-313,0.163
UniRef90_UPI0025E984CA/8-320,0.176
UniRef90_A0ABV3S7Z8/4-317,0.171
UniRef90_A0A328PB44/2-312,0.187
UniRef90_UPI0039FBF440/3-315,0.163
UniRef90_A0A6U2NYI0/329-602,0.155
UniRef90_UPI0025DB209F/5-316,0.181
UniRef90_UPI001A9FC9BC/3-313,0.187
UniRef90_A0A179D669/2-313,0.161
UniRef90_UPI0020C50B75/5-316,0.145
UniRef90_A0A8J7UWZ2/5-327,0.171
UniRef90_A0A511Z4A7/3-312,0.166
UniRef90_UPI002A918B24/2-324,0.171
UniRef90_E4RLH8/5-320,0.174
UniRef90_UPI00082483C6/5-316,0.145
UniRef90_UPI00341FAA11/4-311,0.171
UniRef90_F7PFJ7/3-326,0.168
UniRef90_UPI0035A8D07B/4-317,0.161
UniRef90_A0A0G4ATP5/4-322,0.158
UniRef90_UPI000496F569/3-313,0.166
UniRef90_A0A7S2TPL8/46-417,0.233
UniRef90_A0A921KEE3/3-313,0.176
UniRef90_A0A9W3FKR5/107-307,0.202
UniRef90_A0A1G1ZLX9/4-322,0.161
UniRef90_UPI00359FD073/2-315,0.163
UniRef90_UPI0018672023/4-316,0.168
UniRef90_A0ABQ4KNZ0/5-316,0.161
UniRef90_A0ABU1IP52/5-314,0.171
UniRef90_A0A1G9GNJ5/3-313,0.166
UniRef90_UPI000FFC051B/2-326,0.181
UniRef90_A0A1F4TNI4/3-317,0.174
UniRef90_A0A1H8W790/4-316,0.174
UniRef90_A0A0A2WQU2/2-323,0.184
UniRef90_A0A1H3NGE7/36-349,0.150
UniRef90_UPI000B95EB72/3-317,0.148
UniRef90_A0A5C6EGS3/3-317,0.142
UniRef90_Q58DV2/121-320,0.187
UniRef90_A0AAI9F1R1/3-315,0.174
UniRef90_A0A6N8TXL6/3-313,0.158
UniRef90_A0AAU9CQT8/5-316,0.158
UniRef90_UPI0008DFBE8C/3-316,0.166
UniRef90_A0A5C5VEI5/2-321,0.171
UniRef90_A0A8A2UC15/3-327,0.179
UniRef90_A0A1M4MGW8/45-358,0.181
UniRef90_A0ABT5YYL8/3-316,0.140
UniRef90_UPI00241611E4/22-336,0.155
UniRef90_A0A916RSD9/3-321,0.161
UniRef90_A0A521AXA3/2-312,0.176
UniRef90_A0A1H9BG42/3-327,0.168
UniRef90_A0A366Y3E9/3-314,0.150
UniRef90_A0A8T8K2Y1/2-312,0.179
UniRef90_A0A8T5UZB0/2-314,0.166
UniRef90_UPI001CFEEA3E/5-316,0.148
UniRef90_A0A2M7RH25/3-315,0.161
UniRef90_A0A1G2CIJ7/5-343,0.176
UniRef90_A0ABS7UPR6/4-316,0.153
UniRef90_UPI001E287398/4-316,0.153
UniRef90_UPI002ABB1C9B/2-312,0.174
UniRef90_S2KCV2/4-316,0.158
UniRef90_A0A7L4B752/216-436,0.142
UniRef90_Q7UX90/14-329,0.142
UniRef90_A0A8H8Z0L8/4-316,0.163
UniRef90_A0A292Y9V0/2-314,0.168
UniRef90_A0A1H1GIC9/3-327,0.184
UniRef90_UPI000C04797E/2-247,0.202
UniRef90_A0A9D4TL83/213-619,0.218
UniRef90_UPI00058B9E3F/3-313,0.179
UniRef90_A0A1Q5P874/4-314,0.176
UniRef90_A0ABU9VKB0/3-314,0.176
UniRef90_A0A410MGY6/5-316,0.150
UniRef90_UPI001BD52B16/8-320,0.174
UniRef90_A0A4U1MIQ7/3-314,0.166
UniRef90_A0A5D3YJR2/4-325,0.163
UniRef90_UPI0004C26375/4-316,0.145
UniRef90_A0A8B8TDE1/122-322,0.202
UniRef90_UPI0013D8EBE5/3-320,0.179
UniRef90_A0ABT2EIU6/2-315,0.142
UniRef90_G4QKM2/3-316,0.174
UniRef90_UPI003C70707C/2-313,0.168
UniRef90_UPI001414E12B/4-326,0.145
UniRef90_UPI000415DEDF/4-320,0.174
UniRef90_A0ABW5WQS1/3-313,0.148
UniRef90_A0A1I2CL46/3-313,0.142
UniRef90_UPI0026EFFE4D/4-316,0.168
UniRef90_A0ABQ6M5J8/374-640,0.171
UniRef90_A0ABU4G0D0/3-313,0.187
UniRef90_A0A395IU54/1-207,0.148
UniRef90_A0ABT9YM27/3-314,0.168
UniRef90_A0A1M6QL70/2-319,0.189
UniRef90_A0A1F6UX38/4-316,0.174
UniRef90_A0A133UU70/2-313,0.179
UniRef90_UPI0030D3E419/2-324,0.168
UniRef90_A0A2M7PS14/3-315,0.155
UniRef90_A0A8J7KGE0/4-316,0.142
UniRef90_A0A2S5GEW4/3-314,0.158
UniRef90_A0A2H5XA50/3-315,0.140
UniRef90_UPI002B1E4D2C/3-213,0.109
UniRef90_UPI00058C4B86/3-313,0.189
UniRef90_UPI00035EDEE8/2-314,0.161
UniRef90_A0A7S3FIC4/27-382,0.166
UniRef90_UPI001C96F17E/4-315,0.155
UniRef90_UPI0028BEB38B/3-313,0.181
UniRef90_F0T832/2-313,0.174
UniRef90_A0A368XEE5/5-316,0.153
UniRef90_A0A0S8GHY1/2-313,0.171
UniRef90_A0ABZ1CM19/4-316,0.166
UniRef90_A0A5C6ASR7/8-322,0.142
UniRef90_UPI00062647E9/4-316,0.155
UniRef90_A0A316U0Z0/4-318,0.150
UniRef90_A0A6C0IU58/6-305,0.166
UniRef90_A0A8J3PID0/3-316,0.163
UniRef90_A0A7V7RNP5/5-316,0.163
UniRef90_A0A2C9D846/4-316,0.171
UniRef90_UPI002260FEBA/6-318,0.148
UniRef90_A0A2U1K456/3-312,0.158
UniRef90_A0A940WNY6/3-314,0.158
UniRef90_A0A1N6Q4Q2/4-314,0.168
UniRef90_A0A2T4PV40/4-315,0.161
UniRef90_A0A1I0DMX5/3-316,0.158
UniRef90_UPI0019154456/5-316,0.181
UniRef90_G8TJA3/8-332,0.153
UniRef90_A0ABQ0K0Z1/2-313,0.155
UniRef90_A0A366ECI5/6-317,0.148
UniRef90_A0A7S3WYT0/53-469,0.189
UniRef90_A0AAX4FXM0/6-317,0.163
UniRef90_UPI0027DFFD2C/3-316,0.155
UniRef90_A0A9W6PW73/4-316,0.148
UniRef90_A0A323TGR0/6-318,0.155
UniRef90_A0ABW5ED82/4-316,0.150
UniRef90_A0ABW3U0N9/3-312,0.161
UniRef90_A0A1V4AUJ7/2-313,0.150
UniRef90_A0A365H492/4-316,0.150
UniRef90_A0ABM9I6S4/4-316,0.176
UniRef90_A0A1G2FWJ2/3-318,0.163
UniRef90_A0A1H8CVL0/2-316,0.189
UniRef90_UPI0036136A97/3-316,0.155
UniRef90_A0AA45WJX5/2-316,0.166
UniRef90_A0A106BJM5/4-316,0.166
UniRef90_A0A365XVV3/4-328,0.158
UniRef90_UPI0020C47ECD/171-363,0.202
UniRef90_A0A371NFX3/9-320,0.181
UniRef90_UPI0021B77355/3-315,0.155
UniRef90_UPI00356AAA00/4-316,0.161
UniRef90_A0A143HCV6/3-311,0.171
UniRef90_A0ABU2D135/2-326,0.181
UniRef90_A0A3A9K0U0/6-318,0.158
UniRef90_M0L861/3-327,0.181
UniRef90_A0A2T4Z8H0/7-314,0.163
UniRef90_A0A0C2HKK5/3-313,0.163
UniRef90_G7WQV8/3-315,0.168
UniRef90_B9KYM2/3-315,0.168
UniRef90_A0A5C6E382/3-317,0.145
UniRef90_A0A5D5ATV5/3-333,0.181
UniRef90_A0A7C2B4K2/3-315,0.171
UniRef90_UPI002B47163C/2-314,0.145
UniRef90_UPI000361A0AB/3-316,0.153
UniRef90_UPI001FAE478E/22-333,0.150
UniRef90_A0ABT5XHS8/2-315,0.158
UniRef90_UPI003C76689F/2-324,0.174
UniRef90_A0A1B4V7R2/4-316,0.148
UniRef90_A0A1G9ZR34/3-314,0.145
UniRef90_UPI001F468226/2-323,0.171
UniRef90_A0A5C6DYD1/24-339,0.142
UniRef90_A0A7C3CEV8/2-313,0.179
UniRef90_A0A9P7GGU6/41-252,0.158
UniRef90_A0A250L092/4-316,0.158
UniRef90_UPI0020CCB4E4/3-344,0.189
UniRef90_F2NDQ2/2-315,0.166
UniRef90_UPI00037F26C2/21-347,0.181
UniRef90_UPI0021646049/4-318,0.158
UniRef90_UPI000BB6C13A/6-318,0.155
UniRef90_A0A6G4UB21/21-333,0.153
UniRef90_A0A0S2TFE3/4-316,0.142
UniRef90_F0S2W6/2-312,0.179
UniRef90_A0A1U9K4G3/5-316,0.155
UniRef90_A0A5C5YPD2/3-322,0.142
UniRef90_A0ABD5NUA8/3-327,0.171
UniRef90_A0A7S8C319/4-316,0.161
UniRef90_A0A8C2PXZ4/126-327,0.272
UniRef90_UPI001421DFD1/2-317,0.153
UniRef90_A0A518K674/2-324,0.163
UniRef90_A0A832EXA7/5-315,0.189
UniRef90_A0A1I4XEF3/3-316,0.179
UniRef90_V2YU61/15-384,0.189
UniRef90_A0AAP3E0B5/5-329,0.179
UniRef90_UPI0004AD5CD6/7-329,0.174
UniRef90_UPI00241DFC6B/6-318,0.148
UniRef90_A0A1G6I5P8/4-316,0.161
UniRef90_A0ABT2JLV0/3-316,0.142
UniRef90_A0A5C5YL08/2-321,0.161
UniRef90_A0ABU2NYY4/3-316,0.130
UniRef90_UPI003983EB73/4-325,0.166
UniRef90_A0A6M5YRR9/3-320,0.168
UniRef90_A0ABW5Q6B9/3-314,0.132
UniRef90_A0AAW9AGI9/3-312,0.174
UniRef90_A0A1W1C857/5-316,0.179
UniRef90_I3XFV6/35-352,0.171
UniRef90_UPI0030F750EB/3-313,0.158
UniRef90_UPI000C167D46/3-313,0.166
UniRef90_A0A4P8WHG3/3-327,0.174
UniRef90_A0A1F5BXL0/2-320,0.163
UniRef90_I7LLQ2/9-320,0.171
UniRef90_A0A9Q4L7Z9/3-327,0.176
UniRef90_A0A2G9Z110/2-216,0.096
UniRef90_UPI001C83F00B/4-219,0.098
UniRef90_A0A9X9T8T0/17-329,0.163
UniRef90_A3CWE2/8-320,0.184
UniRef90_A0A369BU14/3-316,0.158
UniRef90_A0A1G8BMW0/39-350,0.142
UniRef90_A0A9P6HTL6/156-370,0.109
UniRef90_UPI00140B7006/3-316,0.137
UniRef90_UPI000BBB5393/5-318,0.158
UniRef90_A0A517ZX20/2-315,0.166
UniRef90_A0A1Q6DSF1/2-315,0.189
UniRef90_A0A858Q9U9/4-316,0.168
UniRef90_A0A0M2SV44/2-298,0.150
UniRef90_UPI0024A13FDB/4-316,0.148
UniRef90_A0A1G2C581/3-315,0.153
UniRef90_UPI00217D51BE/3-326,0.153
UniRef90_A0A1V6CD42/2-314,0.174
UniRef90_A0A417YIZ3/5-316,0.161
UniRef90_UPI00209B76B5/3-317,0.137
UniRef90_A0A482XZ91/3-327,0.171
UniRef90_UPI000481067F/3-316,0.174
UniRef90_UPI001B129B97/4-316,0.153
UniRef90_UPI0030F6A296/5-316,0.153
UniRef90_D0MXT6/228-460,0.153
UniRef90_UPI0035A693CE/4-317,0.184
UniRef90_UPI00358CF67E/3-313,0.145
UniRef90_A0A1G2CBJ7/6-319,0.158
UniRef90_A0A518DMC3/4-320,0.155
UniRef90_UPI00341175E6/3-316,0.142
UniRef90_UPI000DD4BFB4/5-316,0.150
UniRef90_A0ABR1JXZ5/38-419,0.158
UniRef90_A0ABU3Z3E0/8-320,0.184
UniRef90_A0AAF1BNX6/3-312,0.153
UniRef90_A0AAJ4SIW3/4-315,0.150
UniRef90_UPI0021E096ED/3-321,0.163
UniRef90_UPI00073FE07E/3-316,0.153
UniRef90_A0ABV7LPH7/4-316,0.161
UniRef90_A0A2M7D9J3/2-215,0.101
UniRef90_UPI000677D101/3-327,0.174
UniRef90_UPI0039057F5E/5-314,0.155
UniRef90_A0AAW6SU39/5-316,0.158
UniRef90_UPI0030ED2FD3/2-324,0.158
UniRef90_A0A6M1SPX0/4-325,0.158
UniRef90_A0A5Q2TM74/5-316,0.150
UniRef90_A0A2W0HUF2/6-319,0.155
UniRef90_A0ABW5JG35/4-325,0.155
UniRef90_A0A5C5G4S4/237-506,0.161
UniRef90_A0A8T4KSK1/3-314,0.148
UniRef90_A0A5C5UYL7/2-319,0.163
UniRef90_UPI002FCBEABC/7-320,0.171
UniRef90_A0A544YY81/3-316,0.158
UniRef90_A0ABD5Z5A4/3-326,0.187
UniRef90_A0A1G7L2H2/4-316,0.161
UniRef90_UPI001CD50CAD/8-320,0.155
UniRef90_A0AAJ1AJ62/3-315,0.158
UniRef90_A0ABQ1KIM4/4-316,0.161
UniRef90_A0A6V7RDR5/6-317,0.153
UniRef90_A0A8J3JFR6/3-316,0.155
UniRef90_A0A8J7JMR6/3-313,0.158
UniRef90_UPI0030089CEA/3-326,0.179
UniRef90_UPI000FDACED2/4-315,0.168
UniRef90_UPI003D7FA408/2-312,0.184
UniRef90_UPI0025ED2C4F/3-326,0.187
UniRef90_UPI0028950466/4-316,0.161
UniRef90_Q220H4/4-316,0.155
UniRef90_C7NMH4/3-214,0.109
UniRef90_UPI00325B54DF/3-314,0.155
UniRef90_UPI002E2AE28D/4-316,0.145
UniRef90_UPI00283B5837/3-316,0.163
UniRef90_UPI002ABA385D/3-326,0.179
UniRef90_A0A9R0B827/77-302,0.269
UniRef90_U5H8D6/30-270,0.140
UniRef90_UPI00210CF724/5-316,0.161
UniRef90_UPI0018693AA4/4-316,0.130
UniRef90_UPI0039A2DD3A/3-315,0.155
UniRef90_A0A2M7R5Z4/2-315,0.155
UniRef90_UPI0020288991/4-316,0.148
UniRef90_UPI000C33C050/4-316,0.163
UniRef90_A0AAW1QMI6/429-782,0.218
UniRef90_A0A1I3KMD7/4-316,0.148
UniRef90_A0A523UP41/2-313,0.155
UniRef90_A0A2A8D1W9/4-318,0.176
UniRef90_UPI0006D55138/5-317,0.145
UniRef90_UPI0010506A9A/4-316,0.142
UniRef90_A0A1D7QTI8/6-318,0.148
UniRef90_A0A812I7B4/5-257,0.122
UniRef90_UPI000853D140/3-316,0.148
UniRef90_A0A543IFX0/4-316,0.145
UniRef90_A0ABD4TD89/8-320,0.176
UniRef90_UPI003EB93E5F/3-325,0.174
UniRef90_UPI000EADA6F2/3-316,0.168
UniRef90_A0A9D5Q563/25-340,0.181
UniRef90_UPI0013714BC9/3-316,0.161
UniRef90_UPI0012B32A4C/3-324,0.168
UniRef90_R1GWA2/794-1020,0.130
UniRef90_UPI001FFC42FC/3-335,0.181
UniRef90_UPI003D07A32F/3-316,0.161
UniRef90_A0ABV4U3W0/4-323,0.179
UniRef90_A0A1B9G863/115-465,0.205
UniRef90_UPI0033FAF416/3-316,0.130
UniRef90_A0A285NYS0/3-319,0.179
UniRef90_A0A9N7TKW5/1-195,0.238
UniRef90_A0A2M6Z3V9/2-216,0.085
UniRef90_A0A9W8K6C8/9-279,0.155
UniRef90_UPI0015F3F6E5/3-324,0.161
UniRef90_A0ABW1Z9H5/3-324,0.176
UniRef90_UPI0030FBDD45/3-319,0.179
UniRef90_UPI00319E7FB0/9-322,0.171
UniRef90_UPI0020CA486B/3-335,0.179
UniRef90_A0A8J4BNL6/496-951,0.176
UniRef90_UPI000623C1CF/3-315,0.161
UniRef90_UPI001B1E1237/5-316,0.155
UniRef90_UPI0025B87874/4-314,0.179
UniRef90_A0A5B9Q966/2-320,0.153
UniRef90_A0A1I4MTZ0/4-316,0.166
UniRef90_A0A1G1ZSU9/7-320,0.155
UniRef90_UPI003D7FE637/4-316,0.153
UniRef90_A0A1F7U4E3/5-320,0.158
UniRef90_A0A9C9EN82/2-314,0.181
UniRef90_A0A238XJR3/2-312,0.181
UniRef90_UPI000376A9DA/4-316,0.142
UniRef90_UPI0033C63DA5/4-316,0.145
UniRef90_A0A8C2N9R5/121-318,0.184
